product_url,category,product_name,stock_type,brand,price,discount,sale_price,description,size_and_fit,detaila_and_care,product_code,
https://www.net-a-porter.com/en-in/shop/product/toteme/clothing/blazers/recycled-canvas-blazer/1647597321551567,coats and jackets,Recycled canvas blazer,,TOTEME,"$1,029/ Approx. ₹86,013",0,"$1,029/ Approx. ₹86,013",Black,TOTEME's tailoring delivers the understated ease that the label is renowned for. This blazer is mindfully made from recycled canvas and cut to a boxy shape that'll button nicely over crisp shirts and cashmere. The elevated collar lends it a polished finish.,"Size & Fit
TOTEME follows its own size guide, please refer to below:
DK 32 = UK 4/ US 0/ IT 36
DK 34 = UK 6/ US 2/ IT 38
DK 36 = UK 8/ US 4/ IT 40
DK 38 = UK 10/ US 6/ IT 42
DK 40 = UK 12/ US 8/ IT 44
DK 42 = UK 14/ US 10/ IT 46
Fits true to size, take your normal size
Designed for a slim fit
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 180cm/ 5’11” and is wearing a DK 34
View size guide","Black recycled canvas 
Button fastenings through front 
55% recycled polyester, 45% wool; lining: 100% viscose 
Dry clean",1647597321551567
https://www.net-a-porter.com/en-in/shop/product/tod-s/clothing/biker-jackets/leather-bomber-jacket/1647597342778900,coats and jackets,Leather bomber jacket,,TOD'S,"$8,826/ Approx. ₹737,132",0,"$8,826/ Approx. ₹737,132",Brown,"EXCLUSIVE AT NET-A-PORTER. Simple in design and luxuriously crafted, TOD's bomber jacket is the type of style you'll keep for a lifetime. It's made from supple leather with an angular yoke and has tonal ribbed trims. Adjust the silhouette using the two-way zip.","Size & Fit
Fits true to size, take your normal size
Those with a large bust may wish to take the next size up
Designed for a slightly loose fit
Ribbed hem
Supple, non-stretchy leather
Model is 175cm/ 5'9"" and is wearing an IT 40
Model measurements:
Bust: 81cm/ 32""
Waist: 65cm/ 25.5""
Hip: 92cm/ 36""
View size guide","Brown leather 
Two-way zip fastening through front 
100% leather (Lamb) 
Specialist clean",1647597342778900
https://www.net-a-porter.com/en-in/shop/product/moncler/clothing/casual-jackets/audrieu-shell-trimmed-fleece-jacket/1647597338909880,coats and jackets,Audrieu shell-trimmed fleece jacket,,MONCLER,"$2,524/ Approx. ₹210,829",0,"$2,524/ Approx. ₹210,829",Light brown,Moncler's jacket has a design that perfectly blends function and style. It’s made from cozy fleece that is quilted for retaining heat and has two snap-fastening pockets in shell to hold onto your belongings.,"Size & Fit
Size 0 = XS, 1 = S, 2 = M, 3 = L, 4 = XL, 5 = XXL, 6 = 3XL
Fits true to size, take your normal size
Designed for a relaxed fit with a thick lining for a close internal fit
Quilted, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing the designer's size 1
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 89cm/ 35""
View size guide","Light-brown shell and fleece  
Snap fastenings through front 
100% polyamide  
Hand wash",1647597338909880
https://www.net-a-porter.com/en-in/shop/product/balmain/clothing/blazers/double-breasted-argyle-jacquard-knit-blazer/1647597336766252,coats and jackets,Double-breasted argyle jacquard-knit blazer,,BALMAIN,"$2,573/ Approx. ₹214,922",0,"$2,573/ Approx. ₹214,922",White,"Balmain's blazer is jacquard-knitted with a mesmerizing black and white argyle motif. Left unlined for lightness, the double-breasted design has a slightly loose fit with defined shoulders. Match your jewelry to the glossy enamel and gold-tone buttons.","Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Internal shoulder pads
Lightweight knit
Model is 175cm/ 5'9"" and is wearing a FR 36
Model measurements:
Bust: 78cm/ 31""
Waist: 62cm/ 24.5""
Hip: 92cm/ 36""
View size guide","Black and white jacquard-knit 
Button fastenings through double-breasted front 
100% viscose 
Dry clean",1647597336766252
https://www.net-a-porter.com/en-in/shop/product/stella-mccartney/clothing/blazers/plus-net-sustain-wool-blend-twill-blazer/1647597306616375,coats and jackets,+ NET SUSTAIN wool-blend twill blazer,,STELLA MCCARTNEY,"$1,968.61/ Approx. ₹164,437",0,"$1,968.61/ Approx. ₹164,437",Black,"In the hands of Stella McCartney, the blazer becomes ""sharp, feminine and sensual."" This one is tailored from wool-blend twill and has clean lines and boxy shoulders. Style yours as a suit with the matching pants.","Size & Fit
Fits true to size, take your normal size
Tailored for a slim fit
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 175cm/ 5'9""  and is wearing an IT 42
View size guide","Black wool-blend twill 
Button fastenings through front 
97% wool, 3% elastane 
Green dry clean",1647597306616375
https://www.net-a-porter.com/en-in/shop/product/theory/clothing/blazers/crepe-blazer/1647597338708543,coats and jackets,Crepe blazer,,THEORY,"$706/ Approx. ₹58,972",0,"$706/ Approx. ₹58,972",Black,Theory's crepe blazer is an easy way to smarten up casual outfits. It's beautifully tailored from crepe with slim lapels and a lightly nipped-in waist. Wear yours with tonal pants to the office.,"Size & Fit
Fits true to size, take your normal size
Cut for a slim fit
Mid-weight, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing a US 2
View size guide","Black crepe 
Button fastening at front  
70% triacetate, 30% polyester; lining: 100% polyester 
Dry clean",1647597338708543
https://www.net-a-porter.com/en-in/shop/product/moncler/clothing/casual-jackets/ribbed-wool-and-quilted-shell-down-jacket/1647597338909960,coats and jackets,Ribbed wool and quilted shell down jacket,,MONCLER,"$1,478/ Approx. ₹123,457",0,"$1,478/ Approx. ₹123,457",Red,"Moncler's jacket has claret ribbed wool sleeves and a mock neck that are not only warm, but also give the appearance of a sweater peeking out from a layered vest. The burgundy quilted shell bodice is filled with insulating down.","Size & Fit
Fits true to size, take your normal size
Designed for a slim fit
Quilted, non-stretchy fabric with lightweight knit panels
Model is 180cm/ 5'11""and is wearing a size Small
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 85cm/ 33.5""
View size guide","Burgundy shell, claret wool 
Zip fastening through front 
100% polyamide; trim: 100% wool; padding: 90% down, 10% feathers (Goose) 
Specialist clean",1647597338909960
https://www.net-a-porter.com/en-in/shop/product/sacai/clothing/vests-and-gilets/canvas-trimmed-grain-de-poudre-and-shell-vest/1647597340505892,coats and jackets,Canvas-trimmed grain de poudre and shell vest,,SACAI,"$1,796/ Approx. ₹150,125",0,"$1,796/ Approx. ₹150,125",Black,"This vest’s design reflects Sacai's contemporary approach to tailoring. Cut for a loose fit, it’s made from black grain de poudre spliced with tonal shell at the sides and has canvas trims along the sleeves. Adjust the shape with the two drawstrings at the waist.","Size & Fit
Size 1 = XS, 2 = S, 3 = M, 4 = L
Fits true to size, take your normal size
Designed for a loose fit
Drawstring waist and hem, designed for a flexible fit
Lightweight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing the designer's size 1
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 89cm/ 35""
View size guide","Black grain de poudre and shell, black and beige canvas 
Concealed button fastenings through front 
70% polyester, 30% wool  
Dry clean",1647597340505892
https://www.net-a-porter.com/en-in/shop/product/toteme/clothing/long/belted-twill-coat/1647597339494969,coats and jackets,Belted twill coat,,TOTEME,"$1,599/ Approx. ₹133,564",0,"$1,599/ Approx. ₹133,564",Black,"TOTEME strikes the perfect balance between classic design and a cool contemporary aesthetic. Designed to be worn for years to come, this coat is made from twill in a loose, longline shape and has dramatic, angular lapels that draw the eye to the shoulders. Use the belt to cinch the waist and secure it closed.","Size & Fit
TOTEME follows its own size guide, please refer to below:
DK 32 = UK 4/ US 0/ IT 36
DK 34 = UK 6/ US 2/ IT 38
DK 36 = UK 8/ US 4/ IT 40
DK 38 = UK 10/ US 6/ IT 42
DK 40 = UK 12/ US 8/ IT 44
DK 42 = UK 14/ US 10/ IT 46
Fits true to size, take your normal size
Designed for a loose fit, use the belt to cinch in at the waist
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing a DK 36
Model measurements:
Bust: 80cm/ 31.5""
Waist: 65cm/ 25.5""
Hip: 89cm/ 35""
View size guide","Black twill 
Ties at front 
98% viscose, 2% elastane 
Dry clean",1647597339494969
https://www.net-a-porter.com/en-in/shop/product/the-frankie-shop/clothing/blazers/bea-oversized-cady-blazer/1647597326342291,coats and jackets,Bea oversized cady blazer,,THE FRANKIE SHOP,"$492/ Approx. ₹41,091",0,"$492/ Approx. ₹41,091",Gray,"The Frankie Shop's 'Bea' blazer has a soft, unstructured design with dropped, padding-free shoulders that enhance the oversized shape. Tailored from cady, it's lined in smooth satin for easy layering and has slim notched lapels. Underpin yours with a bralette or turtleneck sweater.","Size & Fit
Fits large to size, take one size smaller than normal
Designed for an oversized fit, cut to be worn very loose
Mid-weight, slightly stretchy fabric
Model is 175cm/ 5'9"" and is wearing a size XSmall
View size guide","Gray cady 
Button fastenings through front 
96% polyester, 4% elastane; buttons: 100% horn (Cow); lining: 100% polyester 
Dry clean",1647597326342291
https://www.net-a-porter.com/en-in/shop/product/brunello-cucinelli/clothing/statement/cropped-brushed-wool-jacket/1647597342525305,coats and jackets,Cropped brushed-wool jacket,,BRUNELLO CUCINELLI,"$5,265/ Approx. ₹439,784",0,"$5,265/ Approx. ₹439,784",Gray,"Every Brunello Cucinelli collection is a celebration of beautiful fabrics. Made in Italy, this jacket is cut in a cropped profile from brushed-wool that's soft to the touch and also resilient. Style yours with the matching skirt and leather boots.","Size & Fit
Fits true to size, however those who are between sizes should take the smaller size
Designed for a boxy fit, cut to be worn loose
Cropped length
Dropped shoulder seam
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing an IT 40
Model measurements:
Bust: 81cm/ 32""
Waist: 63cm/ 25""
Hip: 91cm/ 36""
View size guide","Gray brushed-wool 
Snap fastenings through front 
100% virgin wool 
Dry clean",1647597342525305
https://www.net-a-porter.com/en-in/shop/product/frame/clothing/casual-jackets/dorothy-belted-denim-jacket/1647597338596110,coats and jackets,Dorothy belted denim jacket,,FRAME,"$688/ Approx. ₹57,468",0,"$688/ Approx. ₹57,468",Dark denim,"FRAME's collections are based on staples you'll enjoy wearing time and again. Inspired by classic utility styles, this 'Dorothy' jacket is cut from hard-wearing denim milled using a blend of regenerative and post-consumer recycled cotton. The belted waist defines your figure beautifully.","Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit, use the belt to cinch in at the waist
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing a size Small
Model measurements:
Bust: 80cm/ 31.5""
Waist: 65cm/ 25.5""
Hip: 89cm/ 35""
View size guide","Dark-blue denim  
Button fastenings through front 
80% regenerative cotton, 20% post consumer recycled cotton 
Machine wash",1647597338596110
https://www.net-a-porter.com/en-in/shop/product/adidas-originals/sport/jackets/plus-wales-bonner-reversible-checked-cotton-twill-and-recycled-shell-coat/1647597333896460,coats and jackets,+ Wales Bonner reversible checked cotton-twill and recycled-shell coat,,ADIDAS ORIGINALS,"$713/ Approx. ₹59,557",0,"$713/ Approx. ₹59,557",Brown,"You'll get twice as much wear out of adidas Originals' coat, thanks to its fully reversible design. Created in collaboration with Wales Bonner, it's cut from checked cotton-twill traced with the signature trio of stripes, and has a solid recycled-shell underside. Look closely and you'll spot both brand's logo embroidery.","Size & Fit
Fits true to size, take your normal size
Cut for a slightly loose fit
Intended to be worn multiple ways
Lightweight, non-stretchy fabric
Model is 183cm/ 6'0"" and is wearing a size Small
Model measurements:
Bust: 76.2cm/ 30""
Waist: 61cm/ 24""
Hip: 88.9cm/ 35""
View size guide","Sand, black and red cotton-twill, sand recycled-shell 
Concealed zip fastening through front 
Fabric1: 55% recycled polyamide, 45% polyamide; fabric2: 100% cotton 
Dry clean",1647597333896460
https://www.net-a-porter.com/en-in/shop/product/dima-ayad/clothing/blazers/double-breasted-sequined-gauze-blazer/1647597335758887,coats and jackets,Double-breasted sequined gauze blazer,EXCLUSIVE,DIMA AYAD,"$1,853/ Approx. ₹154,780",0,"$1,853/ Approx. ₹154,780",Beige,"EXCLUSIVE AT NET-A-PORTER. Dima Ayad is ""obsessed with all things metallic,"" making its collections perfect for special occasions and events. Ideal for summer parties, this blazer is tailored from breathable gauze in a double-breasted shape and covered in glittering sequins. Wear yours with the coordinating pants.","Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Internal shoulder pads
Mid-weight, heavily embellished, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size Small
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 89cm/ 35""
View size guide","Beige sequined gauze  
Button fastenings through double-breasted front  
70% viscose, 30% linen 
Dry clean",1647597335758887
https://www.net-a-porter.com/en-in/shop/product/burberry/clothing/trench-coats/belted-cotton-gabardine-trench-coat/1647597325160886,coats and jackets,Belted cotton-gabardine trench coat,,BURBERRY,"$4,260/ Approx. ₹355,836",0,"$4,260/ Approx. ₹355,836",Green,Burberry's trench coats require little introduction - the first one was created by founder Thomas Burberry over a century ago and it's been a signature style of the brand since. This classic version is made from cotton-gabardine and has the iconic checked lining that dates back to 1920. The double-breasted design is complete with cuff tabs and a self-tie belt to cinch the waist.,"Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit, use the tie belt to cinch in at the waist
Mid-weight, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing a UK 8
View size guide","Mustard cotton-gabardine 
Button fastenings through double-breasted front 
100% cotton 
Dry clean 
Designer color: Manilla",1647597325160886
